"row ID","B01","B02","B03","B04","B05","B06","B07","B08","B8A","B11","B12","ALBEDO","IBI","NDBI","NDVI","NDWI","LANDCOVER"
"312333",1774,2236,2466,2556,2817,3073,3136,3097,3278,3601,3048,0.2796117961406708,0.4601281285285949,0.0752463415265083,0.0957013964653015,-0.1134280040860176,"50"
"236888",1291,1326,1511,1342,1656,3751,5030,5008,5215,2725,1787,0.2788786888122558,0.1474564671516418,-0.2952282428741455,0.5773228406906128,-0.5364319682121277,"40"
"315907",1712,1654,2068,1928,2602,3721,4080,3852,4257,3779,2965,0.2792264223098755,0.3370628356933594,-0.0095662428066134,0.3328719735145569,-0.3013513386249542,"40"
"253655",1355,1450,1728,1638,2166,4033,4737,4364,5007,3245,2107,0.2741868197917938,0.2455624341964721,-0.1470626890659332,0.4541819393634796,-0.4326986074447632,"30"
"99439",1780,1292,1522,1450,2172,3155,3589,3692,3922,3355,2567,0.2449827343225479,0.2755671441555023,-0.0478217676281929,0.4360171258449554,-0.4161871969699859,"10"
"126194",1361,1442,1712,1496,2131,4139,4747,4764,4918,3680,2413,0.2913659214973449,0.2195260971784591,-0.1283751726150512,0.5220447182655334,-0.471278578042984,"30"
"82992",1702,2550,2816,3238,2951,3441,3805,4032,3968,3831,3288,0.3372320830821991,0.4319563508033752,-0.0255627632141113,0.1092159524559974,-0.1775700896978378,"50"
"214333",1276,1350,1568,1406,1721,3699,4983,5140,5182,2837,1901,0.2873398959636688,0.1522520184516906,-0.2887050211429596,0.5704246759414673,-0.5324985384941101,"40"
"41392",1400,1652,1964,1882,2696,4292,4698,4837,5042,4391,3094,0.3184259235858917,0.2730555236339569,-0.0483311675488948,0.439797580242157,-0.4224378764629364,"30"
"266734",1398,1420,1651,1451,2007,4027,5109,5348,5413,3292,2176,0.3040201961994171,0.1643755137920379,-0.2379629611968994,0.5731725096702576,-0.5282183289527893,"40"
"109176",1759,1994,2368,2948,3320,3511,3660,3678,3942,5058,4140,0.3196735978126526,0.4536373615264892,0.1579670310020446,0.1101720482110977,-0.2166721820831298,"40"
"177966",1739,1960,2328,2958,3339,3460,3725,3808,4105,5306,4123,0.3258523046970367,0.4460840821266174,0.1643625199794769,0.1256281435489654,-0.2411994785070419,"40"
"332485",1401,1441,1701,1538,2009,4037,5251,5336,5564,3270,2115,0.3056089878082275,0.1734801083803177,-0.2400650680065155,0.552516758441925,-0.5165553689002991,"40"
"85844",1682,1695,2086,2250,3099,4177,4688,4660,5081,4657,3387,0.3247513473033905,0.3199779689311981,-0.0003219920617993,0.3487699031829834,-0.3815594315528869,"40"
"85021",1682,1328,1660,1430,2324,3899,4610,4628,4737,3645,2612,0.2827177941799164,0.2196806371212005,-0.1188202574849128,0.5278970003128052,-0.4720101654529571,"30"
"4761",1296,1373,1730,1462,2121,4226,5005,5184,5352,3744,2536,0.3050059974193573,0.1936827898025512,-0.1612903177738189,0.5600361227989197,-0.4995661079883575,"40"
"313137",1337,1481,1840,1675,2367,4138,4570,4796,5013,3065,2096,0.2894738614559173,0.2182259112596511,-0.2202009856700897,0.4823056757450104,-0.4454490542411804,"40"
"293266",1277,1296,1490,1293,1808,3797,4475,4527,4823,2787,1809,0.261532574892044,0.1761575192213058,-0.2378999143838882,0.5556700825691223,-0.504736602306366,"10"
"98782",1457,1392,1700,1518,1974,4107,5441,5376,5734,3475,2282,0.3085014224052429,0.1763454228639602,-0.2147779911756515,0.5596170425415039,-0.5195025205612183,"40"
"57800",1311,1324,1696,1403,1884,3214,4206,3158,4548,2710,1912,0.2191119790077209,0.3079455196857452,-0.0763462856411933,0.3847840428352356,-0.3011948764324188,"40"
"14068",1494,1408,1734,1550,2393,3985,4535,4792,4928,3756,2765,0.2947525680065155,0.2251261174678802,-0.1211979389190673,0.511195182800293,-0.468587189912796,"30"
"239859",1649,1752,2019,1980,2923,3890,4143,4124,4417,4472,3425,0.3006165325641632,0.3334270417690277,0.0404839478433132,0.3512450754642486,-0.3426664471626282,"40"
"60531",1360,1532,1807,1778,2565,3781,4079,3908,4338,3936,2766,0.2739541828632355,0.3145880997180938,0.0035696073900908,0.3746042847633362,-0.3676290512084961,"30"
"80524",1474,1568,1860,1896,2429,3625,3966,4078,4330,4396,3088,0.289560467004776,0.3232850134372711,0.0375265516340732,0.3652494251728058,-0.3735264539718628,"40"
"96532",1735,2034,2460,3120,3455,3516,3745,3764,4014,5071,4173,0.3276249468326568,0.4590025544166565,0.1479343473911285,0.0935502648353576,-0.2095115631818771,"30"
"267823",1583,2015,2394,2684,2873,3035,3109,3124,3236,4226,3782,0.2864434719085693,0.4750973880290985,0.1499319672584533,0.0757575780153274,-0.1322943121194839,"10"
"95376",1758,1706,2090,2070,3115,4762,5245,5352,5685,4856,3391,0.3482060432434082,0.2691816389560699,-0.0485893413424491,0.4421988725662231,-0.4383230209350586,"30"
"211141",2605,3236,3484,3590,3802,3775,3804,3714,3872,3913,3512,0.3574207127094269,0.492926687002182,0.0260915178805589,0.0169769991189241,-0.0319533199071884,"50"
"246568",1365,1443,1692,1710,2212,2732,2928,3166,3386,3295,2376,0.235274389386177,0.3534615039825439,0.0199659503996372,0.2986054122447967,-0.3034170567989349,"40"
"149095",1617,1954,2390,3026,3362,3622,3874,4072,4342,5552,4083,0.339316189289093,0.4343486130237579,0.1537822037935257,0.1473654508590698,-0.2602909207344055,"40"
"107339",1658,2036,2448,3106,3494,3737,4066,4300,4498,5647,4286,0.3527379631996155,0.4246931076049804,0.1354177147150039,0.1612206250429153,-0.2744517028331756,"40"
"184734",1670,1998,2350,2526,3372,4228,4689,4844,5218,5130,3524,0.3515062034130096,0.3427753150463104,0.028674554079771,0.3145183026790619,-0.3466777801513672,"30"
"223319",2067,2758,3048,3214,4999,5270,5283,4324,5298,4771,3314,0.3654988706111908,0.4299627244472503,0.0491478852927684,0.1472539156675338,-0.1730873584747314,"50"
"338542",1469,1658,2142,2044,2795,4416,4718,4804,5023,3520,2597,0.3103120625019073,0.271367996931076,-0.1542527675628662,0.4030373692512512,-0.3832421600818634,"40"
"116619",1696,2074,2388,3092,3497,3731,4034,4268,4555,5893,4410,0.3548411428928375,0.4281679391860962,0.1599252074956894,0.1597826033830642,-0.2824519276618957,"40"
"101850",1485,1498,1844,1648,2169,4188,5209,5066,5548,3575,2377,0.3056265115737915,0.2149491608142852,-0.1725494712591171,0.509085476398468,-0.4662807583808899,"40"
"102983",1727,1968,2362,3032,3508,3623,3820,3916,4154,5260,4115,0.3307429552078247,0.4419585168361664,0.1464690566062927,0.1272308528423309,-0.2475310564041137,"40"
"258825",1533,1646,2028,2124,2676,4087,4440,4504,4759,4569,3173,0.3138586580753326,0.3184541761875152,0.0071641132235527,0.3590826690196991,-0.3790569603443146,"40"
"246579",1507,2014,2442,3036,3423,3679,3967,4108,4334,5300,4234,0.3402678966522217,0.4298612475395202,0.126700684428215,0.1500559896230697,-0.2543511390686035,"40"
"146748",1381,1406,1658,1469,1913,4075,5459,5495,5733,3306,2140,0.309137761592865,0.1580422520637512,-0.2487217336893081,0.5781159996986389,-0.5364182591438293,"40"
"264412",1308,1380,1609,1548,2075,2976,3287,3474,3759,3305,2294,0.2406368553638458,0.3062520623207092,-0.0249299313873052,0.3835125565528869,-0.3669092953205108,"40"
"3003",1253,1524,1788,1764,1932,3867,5010,5320,5055,3219,2242,0.3114058673381805,0.1933708637952804,-0.2460475414991378,0.5019763112068176,-0.4969049096107483,"40"
"257337",1684,2046,2486,3038,3363,3723,4050,4172,4371,5382,4248,0.3447619080543518,0.4274434447288513,0.1266485303640365,0.1572815477848053,-0.2532292008399963,"40"
"131151",1791,1568,1884,1919,2299,3537,3978,3918,4174,3717,2949,0.2763375639915466,0.3224218189716339,-0.0263261292129755,0.3424704372882843,-0.3505687713623047,"40"
"334377",1465,1684,2056,2108,2346,3955,4417,4260,4630,4078,3035,0.3002655208110809,0.3250647187232971,-0.0218277759850025,0.3379397094249725,-0.3489550352096557,"40"
"65474",1682,2000,2488,3266,3632,3699,4015,4196,4379,5262,4104,0.3462600708007812,0.4365733861923218,0.1127088144421577,0.1246314644813537,-0.2555356025695801,"40"
"250560",2381,2570,2614,2996,3190,3262,3107,3002,3123,3543,3171,0.2924216985702514,0.5014233589172363,0.082658514380455,0.0010003334609791,-0.0690883174538612,"50"
"72385",1556,1632,1959,2242,2554,3562,3953,3856,4211,4092,3179,0.2868419289588928,0.3631333112716675,0.0296930037438869,0.2646769285202026,-0.3262252807617187,"40"
"334731",2105,2270,2348,2382,3675,3402,3781,3008,3513,3729,3178,0.2750826478004455,0.4559301435947418,0.1070209294557571,0.1161409988999366,-0.1232262849807739,"50"
"183922",1695,2004,2240,2404,2727,3523,3771,3918,4012,4299,3231,0.3060090839862823,0.3829337358474731,0.0463672876358032,0.2394811809062957,-0.2724910676479339,"40"
"42866",1941,1990,2334,2616,3274,3613,3891,4054,4123,4919,3881,0.324286550283432,0.400002121925354,0.0964003130793571,0.2155922055244445,-0.2692548632621765,"40"
"164399",2538,2550,2848,3062,4071,3950,4064,3158,4023,4576,4723,0.3185613453388214,0.510559618473053,0.1833462566137313,0.0154340835288167,-0.0516150519251823,"50"
"200971",1561,1800,2268,2650,3143,3988,4445,4436,4688,4764,3490,0.3296180963516235,0.3689921796321869,0.0356521755456924,0.2520462870597839,-0.3233890235424042,"40"
"189884",1542,1682,1972,1996,2711,3692,4112,4132,4389,4341,3085,0.2962925136089325,0.3295128941535949,0.0246665887534618,0.3485639691352844,-0.353866308927536,"40"
"273994",1642,1752,2094,2288,2679,3571,3940,3764,4165,4451,3280,0.2933513820171356,0.3858896493911743,0.0836275070905685,0.2438863217830658,-0.285080224275589,"30"
"75627",1791,1944,2216,2272,2583,3258,3530,3570,3788,3674,2913,0.2819979786872864,0.3894207179546356,0.0143567090854048,0.2221841812133789,-0.2340131402015686,"50"
"183582",1375,1382,1585,1394,1737,3814,5217,5324,5387,2895,1895,0.2950320243835449,0.1435964107513427,-0.2955347299575805,0.5849955081939697,-0.5411781668663025,"40"
"291386",2530,2340,2588,2708,3528,3792,3974,4010,4140,4536,4127,0.3316510617733001,0.4095124006271362,0.0615492612123489,0.1938076764345169,-0.2155198603868484,"50"
"256996",1404,1432,1737,1602,2133,4063,4852,5001,4962,3609,2454,0.3005218803882599,0.2113166600465774,-0.1616724729537964,0.5147660374641418,-0.4844167530536651,"40"
"238462",1668,1995,2380,2852,3210,3600,3835,3969,4201,5078,3986,0.3279914855957031,0.4249014854431152,0.1225820705294609,0.1637589782476425,-0.2502756416797638,"40"
"307878",1439,1495,1850,1669,2113,3847,4587,4960,4801,3522,2468,0.302028477191925,0.2218407541513443,-0.1695354878902435,0.4964549839496612,-0.456681340932846,"40"
"179475",1507,1731,2074,2154,2521,3847,4316,4252,4521,3777,2809,0.2977176308631897,0.3223768174648285,-0.05916054174304,0.3275054693222046,-0.3442933857440948,"40"
"16285",1410,1345,1626,1406,2005,4733,5208,5160,5588,3370,2147,0.295694500207901,0.1734156161546707,-0.2098475992679596,0.5717331767082214,-0.5207780599594116,"40"
"266145",1825,1838,2180,2386,3119,3692,3957,4176,4290,4750,3633,0.3166741132736206,0.3684313595294952,0.0643065199255943,0.2727826833724975,-0.3140339851379394,"40"
"146844",1610,1846,2230,2502,3178,3790,4205,4396,4670,5223,3796,0.3329004943370819,0.3697942495346069,0.0859756767749786,0.274572342634201,-0.3268940448760986,"40"
"265576",1759,1956,2332,2746,3182,3476,3781,4000,4067,5091,4005,0.3261226117610931,0.4149863421916961,0.1200087964534759,0.1858879327774047,-0.263423889875412,"40"
"123879",1307,1374,1680,1478,1949,4009,5177,5248,5429,3069,2000,0.2971400320529938,0.1664027571678161,-0.2619934976100921,0.5605114698410034,-0.5150115489959717,"40"
"210891",1593,1956,2214,2470,2808,3746,4142,4252,4482,4511,3368,0.3199944794178009,0.3646946251392364,0.0295560881495475,0.2650996744632721,-0.3151871263980865,"30"
"171953",1423,1458,1710,1686,2047,3542,4290,4336,4528,3260,2358,0.2749678194522857,0.2509233057498932,-0.1416535079479217,0.4400531351566314,-0.4343367516994476,"40"
"255460",1421,1546,1882,1844,2283,3912,4697,4552,4988,3811,2638,0.2963469624519348,0.2714284062385559,-0.0886045694351196,0.4233896136283874,-0.4149829149246216,"30"
"58426",1705,2268,2764,3636,3940,4128,4388,4572,4868,5885,4426,0.3827898204326629,0.4435816705226898,0.1255618184804916,0.1140350848436355,-0.2464558333158493,"40"
"155227",3202,3324,3614,3818,4141,4103,4091,3832,3998,3698,2933,0.3641676008701324,0.4933536648750305,-0.0177954845130443,0.0018300653900951,-0.0292774643748998,"50"
"266572",1578,1819,2182,2366,2817,4551,5234,4584,5523,3935,2770,0.3174426257610321,0.3200664222240448,-0.0761826485395431,0.3191366791725158,-0.3550103604793548,"40"
"244626",1398,1366,1629,1442,1876,3979,5364,5388,5630,3341,2149,0.3042319118976593,0.1617251634597778,-0.2345056682825088,0.577745258808136,-0.5356990098953247,"40"
"248259",1542,1454,1751,1596,2515,3789,4677,5204,4909,3944,2864,0.3133408725261688,0.2090072184801101,-0.1377350240945816,0.5305882096290588,-0.4964773654937744,"40"
"300276",1762,1924,2360,2788,3274,3653,3992,4090,4310,5065,3919,0.3288846909999847,0.4109446406364441,0.1064991801977157,0.1892992109060287,-0.2682170569896698,"40"
"125157",1363,1453,1730,1508,2131,4152,4735,4640,4874,3624,2416,0.2871443033218384,0.2278703302145004,-0.1229428872466087,0.5094339847564697,-0.4568288922309875,"30"
"339412",1339,1400,1693,1510,1947,4064,5273,5292,5537,3406,2253,0.3046947419643402,0.1781046688556671,-0.2168314605951309,0.5560129284858704,-0.5152469873428345,"40"
"233288",1279,1341,1496,1336,1728,3905,5206,5148,5385,2858,1840,0.2854578197002411,0.1423714160919189,-0.2860354781150818,0.5879086852073669,-0.5496688485145569,"40"
"257290",1533,1628,2042,2092,2684,4154,4549,4640,4839,4564,3154,0.317644864320755,0.3073262572288513,-0.0082572791725397,0.3784907758235931,-0.3888057470321655,"40"
"46328",1358,1527,1766,1908,1833,3387,4294,4252,4525,3238,2406,0.2777501046657562,0.2763802707195282,-0.1353805065155029,0.3805194795131683,-0.4130940437316894,"40"
"48562",1776,1398,1730,1591,2542,3467,3913,3321,4019,3816,3381,0.2476414442062378,0.3427610397338867,0.0693568736314773,0.3521986901760101,-0.3149871230125427,"50"
"33375",1328,1210,1486,1216,1857,5512,7072,6932,7283,3688,2267,0.352591723203659,0.0714775249361991,-0.3054614067077636,0.7015218734741211,-0.6469470262527466,"40"
"178634",1542,1604,1802,1861,2127,3361,4067,4020,4239,3434,2647,0.2743809223175049,0.2985910773277282,-0.0786155089735984,0.3671144247055053,-0.3809687495231628,"40"
"42194",1156,1280,1601,1440,1801,4156,5498,6380,5786,3264,2147,0.334894597530365,0.1043593883514404,-0.3231024444103241,0.6317135691642761,-0.5987971425056458,"40"
"226208",1385,1373,1566,1476,1776,3609,4786,4712,5008,2960,2032,0.2761946320533752,0.1895385682582855,-0.2283628731966018,0.5229476690292358,-0.5011150240898132,"40"
"167265",1433,1482,1684,1592,2073,3806,4550,4588,4811,3262,2203,0.2818220257759094,0.2242295145988464,-0.1689171940088272,0.48478963971138,-0.4630101919174194,"40"
"116032",2520,3800,4144,4552,4912,4662,4764,4641,4671,4389,2853,0.4285081923007965,0.4855330884456634,-0.0279069766402244,0.0096812788397073,-0.0565737038850784,"50"
"229864",1930,2272,2772,3424,3741,3877,4027,4161,4340,5762,4516,0.3644658029079437,0.460784375667572,0.1613423377275467,0.0971654579043388,-0.2003461718559265,"40"
"104043",1612,1604,1998,1948,2291,3176,3461,3818,3721,3768,3155,0.2768945097923279,0.3385306000709533,-0.0065910890698432,0.3243149518966675,-0.3129298388957977,"50"
"174662",1955,2268,2450,2666,2844,2851,2963,2976,3071,3753,3804,0.2820686101913452,0.4823405146598816,0.1154703497886657,0.0549450553953647,-0.0969406589865684,"50"
"320944",2264,2172,2302,2582,2766,2943,3086,3126,3167,3505,3137,0.2767120599746704,0.4526831805706024,0.0571557842195034,0.0953048318624496,-0.1518054604530334,"50"
"258207",2354,2488,2958,2936,3072,3223,3582,3924,3817,5451,4638,0.3526584506034851,0.4517436325550079,0.162880003452301,0.1440233290195465,-0.1403661668300628,"50"
"267520",1472,1592,1982,2044,2600,4109,4479,4528,4771,4485,3100,0.3103986084461212,0.307794839143753,-0.0047708866186439,0.3779671192169189,-0.3910906314849853,"40"
"208870",1496,1670,1932,1966,2582,3742,4178,4312,4475,4327,3029,0.3008518517017364,0.3122130036354065,0.0017363120568916,0.3736858963966369,-0.3811659216880798,"40"
"57851",1186,1214,1410,1278,1567,3290,4996,4988,5212,2433,1671,0.2695938050746918,0.1245789527893066,-0.3442932367324829,0.5920842885971069,-0.5592372417449951,"30"
"193304",1315,1386,1589,1518,2146,3770,4318,4504,4717,3322,2167,0.2750184834003448,0.2210942208766937,-0.1510350108146667,0.4958485662937164,-0.4784178435802459,"40"
"138175",2268,2148,2420,2732,2899,2948,2991,2924,2989,3423,3180,0.2722697854042053,0.4855384230613708,0.0786198228597641,0.0339462533593177,-0.0943113788962364,"50"
"337140",1661,1896,2300,2964,3281,3573,3918,3998,4333,5087,3841,0.3271271884441376,0.427310585975647,0.1198679134249687,0.1485205441713333,-0.2696093916893005,"40"
"51267",1603,2226,2656,3230,3568,3869,4134,4196,4473,5199,4023,0.3518805503845215,0.4377496540546417,0.1067589148879051,0.1300834864377975,-0.2247519046068191,"40"
"247174",1341,1371,1632,1442,1866,4057,5417,5452,5696,3296,2098,0.3058702945709228,0.1566904187202453,-0.2464563399553299,0.5816652178764343,-0.5392433404922485,"40"
"18219",1528,1655,1952,2232,2382,3598,4090,3932,4414,4157,3163,0.290422648191452,0.3573603630065918,0.0278155524283647,0.2757949531078338,-0.3365057706832886,"40"
"299831",1483,1473,1682,1642,2137,3327,3599,3242,3934,3549,2353,0.2402519434690475,0.3461873829364776,0.045206893235445,0.3276003301143646,-0.316815584897995,"30"
"215080",1324,1364,1622,1490,2115,3538,4012,4021,4266,3145,2149,0.2558515667915344,0.2507544457912445,-0.1222439333796501,0.4592632949352264,-0.4251284897327423,"40"
"132889",1383,1471,1696,1586,2113,3590,3999,4120,4318,3761,2581,0.2727510631084442,0.2733342945575714,-0.0455525964498519,0.4440939426422119,-0.4167813062667846,"30"
"158573",1751,2060,2584,3366,3759,3850,4079,4185,4426,5687,4319,0.3557025492191314,0.4509288668632507,0.1521474868059158,0.1084624528884887,-0.2365194261074066,"40"
"223697",1798,2062,2482,3128,3328,3681,3951,4027,4282,5193,4001,0.3384899497032165,0.4407212734222412,0.1264642030000686,0.1256463974714279,-0.237363651394844,"40"
"79955",1455,1388,1679,1522,2055,3907,4733,4892,5025,3511,2394,0.2924756407737732,0.2062859088182449,-0.1643460690975189,0.5254131555557251,-0.4889666736125946,"40"
"117868",2475,3722,3778,3990,4046,3984,4305,3928,4433,4692,4657,0.3986560702323913,0.5114295482635498,0.0886310935020446,-0.0078302603214979,-0.0194653514772653,"50"
"311739",1719,1744,1944,1968,2406,2908,3066,3351,3336,3265,2815,0.2567223608493805,0.366894394159317,-0.0129987904801964,0.2600112855434418,-0.265722393989563,"50"
"78539",1816,2210,2686,3268,3518,3664,3910,4006,4218,4981,4031,0.3434706628322601,0.4518889486789703,0.1084900423884391,0.1014572456479072,-0.1972504556179046,"40"
"256567",1301,1335,1607,1428,2148,3929,4399,4464,4715,2983,2006,0.2667922973632812,0.2061945050954818,-0.1988720297813415,0.5152749419212341,-0.4705979228019714,"30"
"301687",1627,1852,2126,2168,2637,3436,3814,3894,4092,3877,2953,0.2907463014125824,0.3558117747306824,-0.0021876206155866,0.2847245037555694,-0.2936877012252807,"30"
"17362",1330,1706,2088,2168,2375,3622,3870,4339,4157,3424,2569,0.295575886964798,0.3081927299499511,-0.1178668066859245,0.3336406946182251,-0.3502411842346191,"40"
"252102",2894,2658,2670,3082,3852,3783,3770,3056,3553,3804,3175,0.3013731241226196,0.5068861246109009,0.1090378984808921,-0.0042359074577689,-0.0674118027091026,"50"
"306160",2657,2944,3416,3580,3277,3583,3471,3838,3636,4199,3672,0.3579303026199341,0.4854132235050201,0.0449172593653202,0.0347802639007568,-0.0581748001277446,"50"
"102023",1604,1982,2378,2930,3277,3536,3733,3866,4100,5099,3970,0.325571209192276,0.4380037784576416,0.1375348567962646,0.1377280801534652,-0.238308772444725,"40"
"197646",1431,1439,1800,1650,2402,4372,5079,5152,5343,3827,2526,0.3101678490638733,0.2150002419948578,-0.1475665420293808,0.5148485898971558,-0.4821633994579315,"30"
"274653",1564,2030,2434,2968,3390,4071,4493,4876,4822,5154,3805,0.3625462651252746,0.3689467310905456,0.0277168489992618,0.2432432472705841,-0.3340629339218139,"40"
"195929",1383,1521,1954,1858,2271,4128,4975,4904,5403,3310,2204,0.3015898466110229,0.2375522702932357,-0.1940589249134063,0.4504584372043609,-0.4301545619964599,"40"
"163854",1727,1978,2218,2426,2459,2685,2826,3192,2934,2968,2768,0.2635490000247955,0.4200829565525055,-0.036363635212183,0.1363474577665329,-0.1800369620323181,"50"
"37537",1173,1166,1463,1159,1811,5734,7362,7280,7653,3618,2221,0.3613304793834686,0.0491846054792404,-0.3360249698162079,0.7253229022026062,-0.6653322577476501,"40"
"168980",1429,1542,1880,2028,2601,3669,4113,4260,4710,3849,2786,0.2900931239128113,0.3069076836109161,-0.0506844259798526,0.3549618422985077,-0.3876221477985382,"30"
"173930",1723,2064,2520,3222,3615,3791,4021,4044,4378,5476,4125,0.3447946310043335,0.4495295882225036,0.1504201740026474,0.1131296455860138,-0.2321754992008209,"40"
"327295",1688,1848,2136,2226,2897,3974,4466,4760,4609,4629,3475,0.331845611333847,0.3128490447998047,-0.0139524973928928,0.3627254366874695,-0.3805104494094848,"30"
"202006",1439,1488,1848,1677,2334,4182,4924,5020,5059,3749,2526,0.3068731725215912,0.2251600921154022,-0.1449424177408218,0.4991787374019623,-0.4618520736694336,"40"
"173494",1499,1761,1938,2052,2426,3348,3746,3934,4043,3808,3010,0.2852880656719208,0.3355585634708404,-0.0162748638540506,0.3144002556800842,-0.3399182558059692,"10"
"119724",1698,2062,2370,3004,3358,3518,3806,4060,4391,5826,4435,0.3451557159423828,0.4372270107269287,0.1786364614963531,0.1494903713464737,-0.2628304958343506,"30"
"333551",1437,1612,1866,1808,2186,4037,5078,5044,5438,3635,2507,0.3113881647586822,0.2303866147994995,-0.1623458862304687,0.4722708761692047,-0.4599131643772125,"40"
"77140",1405,1318,1598,1480,2350,3452,3957,4200,4240,3889,2695,0.2710219323635101,0.2576769292354584,-0.0384472757577896,0.4788732528686523,-0.448775440454483,"30"
"36041",1563,1872,2302,2554,2897,3792,4073,4232,4362,4331,3136,0.3169264793395996,0.3707790672779083,0.0115613685920834,0.2472738027572631,-0.295378029346466,"30"
"214357",1637,1973,2304,2716,3130,3286,3567,3546,3721,4785,4017,0.3066370785236358,0.4448319971561432,0.1487216353416443,0.1325455158948898,-0.2123076915740966,"40"
"38902",1405,1701,1966,1914,2185,3632,4672,4308,4842,3384,2388,0.2878202199935913,0.2861062586307525,-0.12012480199337,0.3847637474536896,-0.3732865750789642,"40"
"98833",2617,1740,2023,2148,2745,3202,3352,3479,3580,3592,3100,0.2696025371551513,0.3800367712974548,0.0159807670861482,0.2365381270647049,-0.2646310329437256,"50"
"114191",1602,1381,1644,1470,2150,3508,4071,4216,4142,3261,2495,0.2653839290142059,0.2390937060117721,-0.1277250200510025,0.4829405546188354,-0.4389078617095947,"30"
"180396",2655,3082,3286,3700,4354,4246,4334,3686,4361,6454,6616,0.3924785554409027,0.5268306732177734,0.2729783058166504,-0.0018954778788611,-0.0573723465204238,"50"
"124712",1512,1691,2036,2440,2962,3727,4212,4299,4445,5040,3641,0.3200355768203735,0.3636643588542938,0.0793446823954582,0.2758569419384002,-0.357221782207489,"40"
"309496",1886,2100,2426,2754,3092,3553,3871,4232,4149,4818,4069,0.335623025894165,0.395857959985733,0.0647513791918754,0.2115659862756729,-0.2712526321411133,"50"
"9668",1422,1670,1848,1874,2403,3134,3447,3340,3627,3453,2874,0.2544035017490387,0.3612792789936065,0.0166347716003656,0.2811660766601562,-0.2875867486000061,"50"
"85841",1682,2190,2650,3254,3628,4133,4424,4424,4793,5066,3873,0.3570958375930786,0.420121431350708,0.0676501616835594,0.1523834317922592,-0.2507774829864502,"40"
"81691",1734,2232,2722,3436,3816,3960,4220,4324,4587,5370,4090,0.3626736104488373,0.4432010948657989,0.1079017966985702,0.1144329905509948,-0.2273630499839782,"40"
"71795",1338,1398,1682,1486,1900,3966,5009,5200,5339,3141,2078,0.2973003089427948,0.1724525243043899,-0.2468528896570205,0.5554890632629395,-0.5111886262893677,"40"
"3523",1253,1189,1356,1254,1580,3407,4612,4764,4988,2792,1899,0.2652992308139801,0.147665187716484,-0.2609846591949463,0.5832502245903015,-0.5568627715110779,"40"
"214642",1341,1438,1888,1502,2492,5287,5974,6028,6264,2969,1929,0.326781302690506,0.1342081278562545,-0.3400022089481354,0.6010624170303345,-0.522991418838501,"40"
"77839",1779,1983,2312,2434,2848,3402,3637,3841,3817,3941,3524,0.3010656535625458,0.3862633407115936,0.0128501672297716,0.224223107099533,-0.2484966665506363,"50"
"115536",1527,1472,1802,1855,2478,3638,3939,3968,4413,3763,2557,0.2730636894702911,0.3112388551235199,-0.0265166219323873,0.362871378660202,-0.3753899335861206,"40"
"164930",2124,1740,2014,2066,2382,2960,3154,3066,3302,2992,2477,0.2449634969234466,0.3988237082958221,-0.0122152529656887,0.1948558092117309,-0.2070866078138351,"50"
"52089",1484,1510,2018,1778,2571,4550,4975,5036,5201,3575,2418,0.3092074692249298,0.2342104464769363,-0.1696667075157165,0.4781332612037658,-0.4278423488140106,"40"
"197860",1186,1182,1418,1244,1709,3546,4172,4244,4426,2512,1678,0.2439582198858261,0.1763397008180618,-0.2563647031784057,0.5466472506523132,-0.4991169273853302,"10"
"43521",1586,1546,1947,2002,2686,3748,4112,4312,4683,4138,2820,0.2958759665489197,0.3109760284423828,-0.0205917153507471,0.3658536672592163,-0.377855896949768,"40"
"212511",1312,1342,1630,1466,2101,3680,4182,4252,4494,3135,2126,0.2627728879451751,0.2311984747648239,-0.1512115895748138,0.4872333109378814,-0.4457667469978332,"40"
"287175",1801,2024,2388,2810,3309,3864,4132,4244,4523,4767,3709,0.3329086005687713,0.3963747918605804,0.0580401718616485,0.2032889127731323,-0.2798552513122558,"40"
"90968",1662,1778,2114,1908,2318,3224,3670,3440,4042,3775,2964,0.2681619822978973,0.372039794921875,0.0464310459792614,0.2864622175693512,-0.2387468516826629,"40"
"75699",1688,1636,1783,2130,2587,2835,3007,2432,3070,4402,4110,0.2411111444234848,0.4946067035198211,0.2882645726203918,0.0661990344524383,-0.1539739072322845,"50"
"42993",1543,1748,2218,2644,3132,3620,3897,4108,4300,4869,3551,0.317954272031784,0.3934533596038818,0.0847721919417381,0.2168246507644653,-0.2987670004367828,"40"
"334486",1774,2106,2350,2504,2662,3502,3754,3776,3975,3904,3281,0.3019483685493469,0.3968261182308197,0.016666667535901,0.2025477737188339,-0.232778325676918,"50"
"191484",1805,2172,2658,3308,3832,4104,4340,4597,4717,5845,4458,0.3746392428874969,0.4224095046520233,0.119517333805561,0.1630613505840301,-0.2672639489173889,"40"
"259538",1348,1439,1680,1480,1911,3770,4967,5052,5192,3142,2101,0.293142557144165,0.1810120344161987,-0.2330973893404007,0.5468462705612183,-0.5008912682533264,"40"
"8656",1361,1391,1667,1472,1860,4039,5184,5240,5493,3356,2166,0.3009158074855804,0.1753520518541336,-0.2191717028617859,0.5613825917243958,-0.5173012614250183,"40"
