"rowID","UTC","apparent_temperature","cloudcover","cloudcover_high","cloudcover_low","cloudcover_mid","dewpoint_2m","et0_fao_evapotranspiration","is_day","precipitation","pressure_msl","rain","relativehumidity_2m","snowfall","soil_moisture_0_to_7cm","soil_moisture_100_to_255cm","soil_moisture_28_to_100cm","soil_moisture_7_to_28cm","soil_temperature_0_to_7cm","soil_temperature_100_to_255cm","soil_temperature_28_to_100cm","soil_temperature_7_to_28cm","surface_pressure","temperature_2m","vapor_pressure_deficit","winddirection_100m","winddirection_10m","windgusts_10m","windspeed_100m","windspeed_10m","Irr0","POAb","POAd","POAg","aoi","apparent_elevation","apparent_zenith","azimuth","dhi","dni","elevation","equation_of_time","ghi","surface_azimuth","surface_tilt","tracker_theta","zenith","Irr","year","PLANT"
"Row14426_dup","2024-12-07 04:00:00+00:00",3.6,12,1,7,7,3.8,0.01,0,0,1016.7,0,83,0,0.385,0.225,0.281,0.39,6.5,17.9,11.8,8.9,996.9,6.6,0.17,303,277,18,21.5,10.5,0,0,0,0,116.07773413773695,-30.72926600684353,120.72926600684356,93.68048218978008,0,0,-30.72926600684353,8.505659044845137,0,0,-25,-25,120.72926600684356,0,2024,"plant_3"
"Row14427_dup","2024-12-07 05:00:00+00:00",3.6,16,1,15,11,3.1,0.01,0,0,1016.7,0,78,0,0.384,0.225,0.281,0.389,6.3,17.9,11.8,8.8,996.9,6.6,0.21,299,275,17.3,20.5,9.8,0,0,0,0,102.51723067233912,-19.786716886026586,109.78671688602655,103.07930263288488,0,0,-19.786716886026586,8.48759510489314,0,0,-25,-25,109.78671688602655,0,2024,"plant_3"
"Row14428_dup","2024-12-07 06:00:00+00:00",4.1,10,2,5,6,2.7,0.01,0,0,1017,0,74,0,0.384,0.225,0.281,0.389,6.1,17.9,11.8,8.7,997.3,7,0.26,301,280,16.2,19.4,8.4,0,0,0,0,89.25451125451771,-9.248260814180991,99.248260814181,112.359275746072,0,0,-9.248260814180991,8.469517659889485,0,0,-25,-25,99.248260814181,0,2024,"plant_3"
"Row14429_dup","2024-12-07 07:00:00+00:00",4.1,7,0,7,2,2.5,0.01,0,0,1017.4,0,73,0,0.383,0.225,0.281,0.388,5.9,17.9,11.8,8.6,997.7,7,0.27,302,282,14,19.3,8.1,21.07700102651085,16.788561026421416,3.993169159551899,0.2952708405375349,76.27742527916598,0.7963938930629032,89.20360610693707,122.12685717688264,4.189427527607458,54.96862500588565,0.58966727807957,8.451426745630064,7.878745500787697,0,-25,-25,89.41033272192043,26.901666666666667,2024,"plant_3"
"Row14430_dup","2024-12-07 16:00:00+00:00",7.1,49,49,0,0,7,0.05,1,0,1010.7,0,81,0,0.374,0.225,0.283,0.384,10.5,17.9,11.7,9.5,991.3,10.1,0.23,124,121,26.3,28.1,15.6,11.828278658734543,9.337260980016334,2.3330491515838605,0.1579685271343485,77.72503240270616,-0.3277190601025733,90.32771906010258,238.966081886545,2.44771507250734,32.228531280577506,-0.4839535056634732,8.288008278286119,4.215092218927034,0,-25,-25,90.48395350566346,7.316166666666668,2024,"plant_3"
"Row14431_dup","2024-12-07 17:00:00+00:00",6.3,100,100,0,0,6.5,0.03,0,0,1010.2,0,83,0,0.374,0.225,0.283,0.383,9.6,17.9,11.7,9.6,990.8,9.3,0.2,130,131,26.3,28.9,14.2,0,0,0,0,90.71871148409792,-10.4189583712163,100.4189583712163,248.64438212525704,0,0,-10.4189583712163,8.269784629603237,0,0,-25,-25,100.4189583712163,0,2024,"plant_3"
"Row14432_dup","2024-12-07 18:00:00+00:00",6.1,100,100,0,0,6,0.01,0,0,1009.4,0,81,0,0.374,0.225,0.283,0.383,8.9,17.9,11.7,9.6,990,9.1,0.22,133,141,23.8,28.3,13.6,0,0,0,0,104.01927201775425,-21.01944004751793,111.01944004751792,257.89305935293345,0,0,-21.01944004751793,8.251547902810975,0,0,-25,-25,111.01944004751792,0,2024,"plant_3"
"Row14433_dup","2024-12-07 19:00:00+00:00",6,100,100,0,0,5.1,0.01,0,0,1008.2,0,77,0,0.373,0.225,0.283,0.382,8.5,17.9,11.7,9.6,988.8,8.8,0.26,138,148,22.7,25.1,11.2,0,0,0,0,117.60118408687848,-31.99345230665749,121.99345230665747,267.3368459636492,0,0,-31.99345230665749,8.23329813329292,0,0,-25,-25,121.99345230665747,0,2024,"plant_3"
"Row14434_dup","2024-12-07 20:00:00+00:00",5.8,100,100,0,0,4,0,0,0,1007.2,0,75,0,0.373,0.225,0.283,0.382,8,17.8,11.7,9.5,987.7,8.1,0.27,143,158,18.7,17.1,5.8,0,0,0,0,131.35066148757494,-43.04378901005655,133.04378901005654,277.9016136176835,0,0,-43.04378901005655,8.215035356422353,0,0,-25,-25,133.04378901005654,0,2024,"plant_3"
"Row14435_dup","2024-12-07 21:00:00+00:00",5.7,99,99,0,0,3.2,0,0,0,1006.1,0,72,0,0.373,0.225,0.283,0.381,7.5,17.8,11.7,9.5,986.6,7.9,0.3,140,155,9,12.9,4.2,0,0,0,0,145.16909059174864,-53.74624030172245,143.74624030172245,291.2765061553592,0,0,-53.74624030172245,8.196759607542845,0,0,-25,-25,143.74624030172245,0,2024,"plant_3"
"Row14436_dup","2024-12-07 22:00:00+00:00",6,97,97,0,0,2.9,0,0,0,1005,0,70,0,0.373,0.225,0.283,0.381,7,17.8,11.7,9.3,985.6,8,0.32,128,153,6.1,9,2.4,0,0,0,0,158.8855806012336,-63.223767451253686,153.22376745125368,310.9670417283823,0,0,-63.223767451253686,8.178470922017368,0,0,-25,-25,153.22376745125368,0,2024,"plant_3"
"Row14437_dup","2024-12-07 23:00:00+00:00",6,92,92,0,0,2.5,0,0,0,1003.9,0,69,0,0.373,0.225,0.284,0.38,6.6,17.8,11.7,9.2,984.5,7.9,0.33,96,157,4,5.4,1.4,0,0,0,0,171.1816986319966,-69.34995656088816,159.34995656088816,312.37520749591994,0,0,-69.34995656088816,8.160169335075503,0,0,-25,-25,159.34995656088816,0,2024,"plant_3"
"Row14438_dup","2024-12-08 00:00:00+00:00",4.7,6,6,0,0,2.4,0,0,0,1002,0,72,0,0.373,0.225,0.284,0.38,6.2,17.8,11.7,9,982.6,7.2,0.29,101,131,6.5,10.6,5.2,0,0,0,0,170.1815538500938,-68.97681237066693,158.97681237066695,21.479733150070235,0,0,-68.97681237066693,8.14185488196866,0,0,-25,-25,158.97681237066695,0,2024,"plant_3"
"Row14439_dup","2024-12-08 01:00:00+00:00",4.1,14,0,0,14,2.4,0,0,0,999.9,0,75,0,0.372,0.225,0.284,0.38,5.8,17.8,11.7,8.9,980.5,6.6,0.25,117,136,10.1,14.2,5.2,0,0,0,0,157.48178380853673,-62.358147623109225,152.3581476231092,51.54255444448791,0,0,-62.358147623109225,8.123527597999782,0,0,-25,-25,152.3581476231092,0,2024,"plant_3"
"Row14440_dup","2024-12-08 02:00:00+00:00",4.8,93,79,0,72,3.6,0,0,0,999.6,0,78,0,0.369,0.225,0.285,0.378,6.2,17.8,11.7,8.8,980.2,7.2,0.22,103,113,7.9,13.5,6.1,0,0,0,0,143.74016507817305,-52.68947697718051,142.68947697718053,70.34489585889989,0,0,-52.68947697718051,8.105187518281431,0,0,-25,-25,142.68947697718053,0,2024,"plant_3"
"Row14441_dup","2024-12-08 03:00:00+00:00",6,79,66,2,43,4.2,0,0,0.3,998.5,0.3,77,0,0.372,0.225,0.285,0.377,6.3,17.8,11.7,8.7,979.2,7.9,0.24,117,117,9,13,4,0,0,0,0,129.92631935641467,-41.926756842020495,131.92675684202047,83.31499522900332,0,0,-41.926756842020495,8.086834677988614,0,0,-25,-25,131.92675684202047,0,2024,"plant_3"
"Row14442_dup","2024-12-08 04:00:00+00:00",5.5,100,100,0,55,4,0.01,0,1.2,997.4,1.2,75,0,0.388,0.225,0.285,0.377,6.4,17.8,11.7,8.6,978.1,8.1,0.27,145,155,19.8,21.3,7.7,0,0,0,0,116.19361202432934,-30.87340909147774,120.87340909147773,93.70836802202484,0,0,-30.87340909147774,8.068469112310899,0,0,-25,-25,120.87340909147773,0,2024,"plant_3"
"Row14443_dup","2024-12-08 05:00:00+00:00",4.7,100,100,25,93,4.6,0,0,4.9,996.9,4.9,86,0,0.438,0.225,0.285,0.383,6.5,17.8,11.7,8.5,977.5,6.9,0.14,140,162,24.5,16.7,6.3,0,0,0,0,102.64024230263423,-19.931377362385188,109.9313773623852,103.0997063001347,0,0,-19.931377362385188,8.05009085629475,0,0,-25,-25,109.9313773623852,0,2024,"plant_3"
"Row14444_dup","2024-12-08 06:00:00+00:00",5.4,100,92,100,98,5.2,0,0,1.7,996.3,1.7,88,0,0.432,0.225,0.285,0.392,6.6,17.8,11.7,8.4,977,7,0.12,146,204,20.9,10.4,3.1,0,0,0,0,89.38434217670385,-9.39363653320958,99.3936365332096,112.36949048040356,0,0,-9.39363653320958,8.031699944996339,0,0,-25,-25,99.3936365332096,0,2024,"plant_3"
"Row14445_dup","2024-12-08 07:00:00+00:00",4.6,53,39,11,15,4.9,0,0,0.2,995.4,0.2,90,0,0.424,0.225,0.285,0.395,6.6,17.8,11.7,8.3,976,6.5,0.1,223,225,9.4,7.1,4.3,20.07714224105334,16.07131398682912,3.72972374209966,0.2761045121245583,76.40667624938703,0.6585611405178121,89.3414388594822,122.12372659894504,3.9130341568792577,52.849708319306025,0.4441845000414155,8.01329641350579,7.367328174662795,0,-25,-25,89.5558154999586,4.294333333333333,2024,"plant_3"
"Row14446_dup","2024-12-08 08:00:00+00:00",4.7,87,12,3,85,4.5,0.01,1,0,995.1,0,89,0,0.419,0.225,0.286,0.396,6.5,17.8,11.7,8.3,975.7,6.3,0.11,208,225,8.3,2.7,1.8,221.9953365615743,187.7282438824777,30.34523582604845,3.921856853048137,64.51512699793801,9.32836004452382,80.67163995547618,132.8454138249435,31.83665936046983,425.0392792690174,9.226651689916569,7.994880296773772,104.64735352612132,0,-25,-25,80.77334831008343,29.761000000000006,2024,"plant_3"
"Row14447_dup","2024-12-08 09:00:00+00:00",6.3,13,0,2,12,5.9,0.03,1,0,994.1,0,89,0,0.415,0.225,0.286,0.396,7,17.8,11.6,8.2,974.9,7.7,0.12,270,245,7.9,3.4,2.6,443.9717818424762,386.6138533754467,48.423444483968886,8.934483983060463,53.88722825498527,16.564033398487908,73.43596660151209,144.90127668667571,50.80338528044623,654.0587323790925,16.507943961822864,7.9764516297649,238.39985470711952,0,-25,-25,73.49205603817715,82.66100000000002,2024,"plant_3"
"Row14448_dup","2024-12-08 15:00:00+00:00",7,67,58,12,31,7.7,0.07,1,0,994.7,0,87,0,0.39,0.225,0.287,0.385,11.2,17.8,11.6,9.3,975.6,9.8,0.16,5,357,27.7,21.3,15.3,197.163704809186,166.01239979644265,27.734865390651866,3.416439622091472,65.62750861587726,8.528600348859184,81.47139965114081,228.21963215660023,29.09799307253068,389.10533380491165,8.417055190897964,7.865618026278146,91.1612479317756,0,-25,-25,81.58294480910205,35.27533333333333,2024,"plant_3"
"Row14449_dup","2024-12-08 16:00:00+00:00",5.9,95,82,57,52,6.8,0.03,1,0,996.2,0,92,0,0.39,0.225,0.287,0.385,10.4,17.8,11.6,9.5,976.9,8.1,0.09,317,296,26.3,15,9.6,12.114814845707928,9.63146390179663,2.3241288710298704,0.1592220728814287,77.67563866059375,-0.3319300240417165,90.33193002404172,238.82203245211116,2.438356373335412,33.17852653643787,-0.488442928005029,7.847102483710235,4.248540723008438,0,-25,-25,90.48844292800504,4.081,2024,"plant_3"
"Row14450_dup","2024-12-08 17:00:00+00:00",6.4,58,30,33,12,6.5,0.02,0,0.1,996.6,0.1,88,0,0.39,0.225,0.287,0.384,9.6,17.7,11.6,9.5,977.4,8.3,0.13,296,270,15.8,11.8,7.2,0,0,0,0,90.65471505187794,-10.410842745310502,100.4108427453105,248.4981926957608,0,0,-10.410842745310502,7.828574669361842,0,0,-25,-25,100.4108427453105,0,2024,"plant_3"
"Row14451_dup","2024-12-08 18:00:00+00:00",5.7,98,96,32,31,5.8,0,0,0,996.9,0,90,0,0.389,0.225,0.287,0.384,8.7,17.7,11.6,9.5,977.6,7.4,0.11,258,220,12.2,4.4,4.7,0,0,0,0,103.9433761996434,-21.002782737168506,111.0027827371685,257.73992566708694,0,0,-21.002782737168506,7.810034617891991,0,0,-25,-25,111.0027827371685,0,2024,"plant_3"
"Row14452_dup","2024-12-08 19:00:00+00:00",4.4,62,27,40,39,5.2,0,0,0,997.4,0,91,0,0.388,0.225,0.288,0.384,8.2,17.7,11.6,9.5,978,6.5,0.08,240,237,14.8,7.9,6.6,0,0,0,0,117.51509821520642,-31.972593540659016,121.97259354065903,267.1690163092508,0,0,-31.972593540659016,7.791482363986385,0,0,-25,-25,121.97259354065903,0,2024,"plant_3"
"Row14453_dup","2024-12-08 20:00:00+00:00",4.2,98,97,41,57,4.5,0,0,0,997.6,0,91,0,0.388,0.225,0.288,0.384,7.5,17.7,11.6,9.4,978.2,5.8,0.08,98,229,11.5,1.3,1.7,0,0,0,0,131.2550342685227,-43.02428879779902,133.02428879779902,277.70654993238816,0,0,-43.02428879779902,7.772917942160348,0,0,-25,-25,133.02428879779902,0,2024,"plant_3"
"Row14454_dup","2024-12-08 21:00:00+00:00",3.6,46,43,1,24,3.8,0,0,0,997.7,0,88,0,0.387,0.225,0.288,0.383,6.8,17.7,11.6,9.3,978.2,5.7,0.11,320,265,7.6,6.4,4.5,0,0,0,0,145.06323691545342,-53.73703477384646,143.73703477384643,291.0335363036189,0,0,-53.73703477384646,7.754341386953456,0,0,-25,-25,143.73703477384643,0,2024,"plant_3"
"Row14455_dup","2024-12-08 22:00:00+00:00",2.8,14,0,3,13,2.9,0,0,0,998.4,0,87,0,0.386,0.225,0.288,0.383,6.3,17.7,11.6,9.1,978.9,4.9,0.11,309,245,8.3,4.9,3,0,0,0,0,158.76579591507607,-63.24179474337173,153.24179474337174,310.65098555433786,0,0,-63.24179474337173,7.735752732956826,0,0,-25,-25,153.24179474337174,0,2024,"plant_3"
"Row14456_dup","2024-12-08 23:00:00+00:00",3,4,0,3,4,2.6,0,0,0,999.1,0,85,0,0.386,0.225,0.288,0.383,5.6,17.7,11.6,9,979.6,4.9,0.13,108,218,4.7,0.6,2.1,0,0,0,0,171.0492433313406,-69.42110887600015,159.42110887600015,312.029301286188,0,0,-69.42110887600015,7.717152014567546,0,0,-25,-25,159.42110887600015,0,2024,"plant_3"
"Row14457_dup","2024-12-09 00:00:00+00:00",2.6,50,4,11,47,2.5,0,0,0,1000.1,0,85,0,0.385,0.225,0.288,0.382,5.2,17.7,11.6,8.7,980.5,4.8,0.13,189,232,5,2.2,3.2,0,0,0,0,170.19751701970628,-69.10042792100315,159.10042792100316,21.286084333228377,0,0,-69.10042792100315,7.698539266238488,0,0,-25,-25,159.10042792100316,0,2024,"plant_3"
"Row14458_dup","2024-12-09 01:00:00+00:00",2.3,84,13,3,81,2.4,0,0,0,1000.5,0,84,0,0.384,0.225,0.288,0.382,5.1,17.7,11.6,8.5,980.9,4.9,0.14,274,261,10.1,8.3,6,0,0,0,0,157.56436683675412,-62.4991033105347,152.4991033105347,51.50213645260872,0,0,-62.4991033105347,7.679914522414644,0,0,-25,-25,152.4991033105347,0,2024,"plant_3"
"Row14459_dup","2024-12-09 02:00:00+00:00",2.8,84,20,8,81,3,0,0,0,1000.9,0,83,0,0.379,0.225,0.287,0.379,6.3,17.7,11.6,8.6,981.4,5.6,0.15,316,294,11.9,14.3,7.9,0,0,0,0,143.83945107984914,-52.831513806941366,142.8315138069414,70.35652240226295,0,0,-52.831513806941366,7.661277817426405,0,0,-25,-25,142.8315138069414,0,2024,"plant_3"
"Row14460_dup","2024-12-09 03:00:00+00:00",1.9,22,0,19,4,2.7,0.01,0,0,1001.7,0,83,0,0.378,0.225,0.287,0.379,6,17.7,11.6,8.5,982.2,5.4,0.16,301,286,21.2,22.3,12.7,0,0,0,0,130.03514157456473,-42.06792494715733,132.06792494715734,83.33707294995645,0,0,-42.06792494715733,7.642629185595676,0,0,-25,-25,132.06792494715734,0,2024,"plant_3"
"Row14461_dup","2024-12-09 04:00:00+00:00",2.4,56,21,4,45,2.6,0.01,0,0,1002.1,0,81,0,0.378,0.225,0.287,0.379,5.8,17.7,11.6,8.4,982.6,5.6,0.17,299,281,21.2,20.7,11,0,0,0,0,116.30980832199516,-31.0143317732072,121.01433177320722,93.72834681172787,0,0,-31.0143317732072,7.623968661272253,0,0,-25,-25,121.01433177320722,0,2024,"plant_3"
"Row14462_dup","2024-12-09 05:00:00+00:00",3.1,69,23,12,66,2.9,0,0,0.1,1002.3,0.1,82,0,0.378,0.225,0.287,0.378,5.6,17.7,11.6,8.2,982.8,5.7,0.17,292,266,18.4,15.3,7.2,0,0,0,0,102.76296428827504,-20.07260580917301,110.072605809173,103.1129729515826,0,0,-20.07260580917301,7.605296278654957,0,0,-25,-25,110.072605809173,0,2024,"plant_3"
"Row14463_dup","2024-12-09 06:00:00+00:00",3.6,31,0,26,26,2.5,0,0,0,1002.6,0,80,0,0.378,0.225,0.287,0.378,5.2,17.7,11.5,8.1,983,5.6,0.18,304,246,11.9,7.1,2.2,0,0,0,0,89.51318766169139,-9.535176118144244,99.53517611814424,112.3731105298294,0,0,-9.535176118144244,7.586612071971103,0,0,-25,-25,99.53517611814424,0,2024,"plant_3"
"Row14464_dup","2024-12-09 07:00:00+00:00",3.6,63,2,10,61,2.5,0,0,0,1003.6,0,81,0,0.377,0.225,0.287,0.378,4.7,17.7,11.5,7.9,984,5.5,0.17,278,203,3.6,1.3,1.4,19.180863993246813,15.438398977305337,3.484109797172712,0.2583552187687652,76.58172250622957,0.4738492666397899,89.52615073336021,122.11445535125198,3.655348649221803,51.03714334721701,0.3031016920413072,7.567916075458318,6.893721756519589,0,-25,-25,89.69689830795869,13.874333333333334,2024,"plant_3"
"Row14465_dup","2024-12-09 16:00:00+00:00",8.9,100,100,2,10,5.4,0.03,1,0,1007.9,0,72,0,0.379,0.225,0.288,0.379,10.3,17.6,11.4,9,988.6,10.2,0.34,3,338,4.3,4,1,12.458595057304535,9.97422283719399,2.3231745177180643,0.1611977023924798,77.62207747782328,-0.3299812336268899,90.3299812336269,238.68199519310065,2.4373551149674864,34.28718183570948,-0.486517981062383,7.399127185420487,4.301256670485949,0,-25,-25,90.4865179810624,4.243666666666666,2024,"plant_3"
"Row14466_dup","2024-12-09 17:00:00+00:00",6.9,66,51,7,34,5.2,0.02,0,0,1008.7,0,78,0,0.378,0.225,0.288,0.378,9.1,17.6,11.4,9.1,989.2,8.8,0.25,315,283,6.8,9.7,5,0,0,0,0,90.586952273669,-10.396620201923833,100.39662020192384,248.3566460967932,0,0,-10.396620201923833,7.380315162506425,0,0,-25,-25,100.39662020192384,0,2024,"plant_3"
"Row14467_dup","2024-12-09 18:00:00+00:00",5.6,41,26,0,20,5.8,0,0,0,1009.1,0,86,0,0.378,0.225,0.289,0.378,8.4,17.6,11.4,9.1,989.6,8.1,0.15,310,283,16.6,16.1,10,0,0,0,0,103.86429078483228,-20.98022632717728,110.98022632717728,257.59208851186963,0,0,-20.98022632717728,7.361491723368696,0,0,-25,-25,110.98022632717728,0,2024,"plant_3"
"Row14468_dup","2024-12-09 19:00:00+00:00",4.7,40,22,0,23,5.4,0,0,0,1009.6,0,88,0,0.377,0.225,0.289,0.378,7.8,17.6,11.4,9,990,7.2,0.12,289,267,16.9,16.3,9.7,0,0,0,0,117.42637250177688,-31.945896799199986,121.94589679919996,267.00725565755823,0,0,-31.945896799199986,7.3426569018368655,0,0,-25,-25,121.94589679919996,0,2024,"plant_3"
"Row14469_dup","2024-12-09 20:00:00+00:00",4.8,51,34,1,24,4.8,0,0,0,1009.9,0,87,0,0.377,0.225,0.289,0.377,7.3,17.6,11.4,9,990.3,6.8,0.12,308,284,16.2,10.3,5.2,0,0,0,0,131.1573396889133,-42.99879229968064,132.99879229968062,277.5184945621823,0,0,-42.99879229968064,7.323810731571332,0,0,-25,-25,132.99879229968062,0,2024,"plant_3"
"Row14470_dup","2024-12-09 21:00:00+00:00",4.6,24,24,0,0,4.3,0,0,0,1010.2,0,85,0,0.377,0.225,0.289,0.377,6.6,17.6,11.4,8.9,990.6,6.7,0.15,316,287,7.6,10.2,4.9,0,0,0,0,144.95601412880234,-53.72133163007792,143.7213316300779,290.7984588869291,0,0,-53.72133163007792,7.304953246263419,0,0,-25,-25,143.7213316300779,0,2024,"plant_3"
"Row14471_dup","2024-12-09 22:00:00+00:00",4.5,72,72,0,0,3.9,0,0,0,1010.5,0,83,0,0.376,0.225,0.289,0.377,6.1,17.6,11.4,8.8,990.9,6.6,0.17,319,295,7.2,10.1,4.2,0,0,0,0,158.64584221978942,-63.25237312490433,153.25237312490435,310.34193093194324,0,0,-63.25237312490433,7.286084479601413,0,0,-25,-25,153.25237312490435,0,2024,"plant_3"
"Row14472_dup","2024-12-09 23:00:00+00:00",4,99,99,0,3,3.6,0,0,0,1011.1,0,83,0,0.376,0.225,0.289,0.376,5.7,17.6,11.4,8.6,991.4,6.3,0.16,311,293,7.6,12.2,5.5,0,0,0,0,170.92039448310808,-69.48409446376736,159.48409446376732,341.68226918447573,0,0,-69.48409446376736,7.267204465186296,0,0,-25,-25,159.48409446376732,0,2024,"plant_3"
"Row14473_dup","2024-12-10 00:00:00+00:00",4.3,99,96,1,93,3.4,0,0,0,1011.4,0,79,0,0.376,0.225,0.289,0.376,5.7,17.6,11.4,8.4,991.8,6.8,0.21,310,295,11.9,16.2,6.9,0,0,0,0,170.2170434491815,-69.21717238636698,159.21717238636697,21.080565726514635,0,0,-69.21717238636698,7.248313236585091,0,0,-25,-25,159.21717238636697,0,2024,"plant_3"
"Row14474_dup","2024-12-10 01:00:00+00:00",3.7,100,100,12,14,2.8,0,0,0,1011.5,0,79,0,0.375,0.225,0.289,0.376,5.6,17.6,11.4,8.3,991.8,6.2,0.2,306,288,11.9,15.6,5.9,0,0,0,0,157.64915667628884,-62.63515504428117,152.63515504428116,51.44875302211651,0,0,-62.63515504428117,7.229410827418178,0,0,-25,-25,152.63515504428116,0,2024,"plant_3"
"Row14475_dup","2024-12-10 02:00:00+00:00",3.9,100,100,8,6,4.3,0,0,0,1012.3,0,85,0,0.378,0.225,0.29,0.377,6.5,17.6,11.4,8.4,992.6,6.6,0.15,313,298,16.9,19.6,9.3,0,0,0,0,143.94016903245114,-52.96975145177584,142.96975145177583,70.35729201298865,0,0,-52.96975145177584,7.210497271136774,0,0,-25,-25,142.96975145177583,0,2024,"plant_3"
"Row14476_dup","2024-12-10 03:00:00+00:00",4.7,100,100,29,67,4.6,0,0,0,1012.4,0,85,0,0.377,0.225,0.291,0.376,6.5,17.6,11.4,8.3,992.8,7,0.15,313,292,16.2,16.2,6.6,0,0,0,0,130.14477995385664,-42.20572801180567,132.2057280118057,83.35004914325752,0,0,-42.20572801180567,7.191572601243631,0,0,-25,-25,132.2057280118057,0,2024,"plant_3"
"Row14477_dup","2024-12-10 04:00:00+00:00",4.8,100,100,53,92,4.6,0,0,0.1,1012.4,0.1,84,0,0.378,0.225,0.291,0.376,6.6,17.6,11.4,8.2,992.8,7.2,0.17,297,275,13.3,16.1,7.8,0,0,0,0,116.42623493882068,-31.1519312114834,121.15193121148336,93.74040585707996,0,0,-31.1519312114834,7.172636851248171,0,0,-25,-25,121.15193121148336,0,2024,"plant_3"
"Row14478_dup","2024-12-10 05:00:00+00:00",5.4,100,98,65,69,5.1,0,0,0.4,1012.5,0.4,85,0,0.382,0.225,0.291,0.376,6.7,17.6,11.4,8.2,992.9,7.4,0.15,283,261,18,13.5,5.5,0,0,0,0,102.88529697620544,-20.21029832777058,110.2102983277706,103.1191083638483,0,0,-20.21029832777058,7.153690054515512,0,0,-25,-25,110.2102983277706,0,2024,"plant_3"
"Row14479_dup","2024-12-10 06:00:00+00:00",5.3,99,99,5,3,4.8,0,0,0,1012.4,0,86,0,0.381,0.225,0.291,0.376,6.5,17.6,11.4,8.1,992.7,6.9,0.14,313,274,9,8.4,2.3,0,0,0,0,89.64094014809804,-9.672776253512396,99.6727762535124,112.37015873063564,0,0,-9.672776253512396,7.134732244439874,0,0,-25,-25,99.6727762535124,0,2024,"plant_3"
"Row14480_dup","2024-12-10 07:00:00+00:00",4.4,100,100,61,2,4.2,0,0,0,1013,0,87,0,0.381,0.225,0.291,0.376,6.1,17.6,11.4,8.1,993.3,6.2,0.12,322,320,4.7,10,2.8,18.347837374922797,14.85062641988282,3.255270554346549,0.2419404006934228,76.70891774250583,0.3430878567213924,89.6569121432786,122.0990833320798,3.415262295504608,49.35314615442256,0.1665189316144404,7.11576345443306,6.455723294423186,0,-25,-25,89.83348106838555,4.802333333333334,2024,"plant_3"
"Row14481_dup","2024-12-10 08:00:00+00:00",5.4,99,98,41,54,4.9,0.01,1,0,1013.4,0,86,0,0.38,0.225,0.291,0.375,6.3,17.6,11.4,8,993.7,7.1,0.14,329,305,4.7,10.1,2.8,218.6192225197292,185.95493288964147,28.871318913669302,3.792970716418465,64.78770012277545,9.05907931327687,80.94092068672315,132.78702468464635,30.29030160816757,424.8096249639343,8.954319240078298,7.096783717778332,101.2082700486052,0,-25,-25,81.0456807599217,40.6735,2024,"plant_3"
"Row14482_dup","2024-12-10 09:00:00+00:00",6.3,100,100,67,2,5.1,0.03,1,0,1013.8,0,83,0,0.379,0.225,0.291,0.375,7,17.6,11.3,8,994.2,7.9,0.18,306,227,7.2,6.7,2.9,442.4112437623757,386.9014409407097,46.69815039223115,8.811652429434783,54.1635513131634,16.304786745307414,73.69521325469259,144.79927624198737,48.99329553159229,658.8618981567457,16.247770399815824,7.077793067775322,235.1223263581593,0,-25,-25,73.75222960018418,78.31766666666667,2024,"plant_3"
"Row14483_dup","2024-12-10 10:00:00+00:00",6.5,100,100,47,1,5.9,0.05,1,0,1014.3,0,86,0,0.379,0.225,0.291,0.375,7.6,17.6,11.3,8,994.7,8.2,0.16,285,242,10.4,7.8,4.7,594.7113750689721,526.3431074646292,55.77192200390633,12.596345600436612,45.77096517884672,21.56781400411413,68.43218599588587,158.27380014749497,58.51302962005272,754.4242465486437,21.52558743322267,7.058791537752768,336.1097257187205,0,-25,-25,68.47441256677732,191.31566666666663,2024,"plant_3"
"Row14484_dup","2024-12-10 11:00:00+00:00",6.8,92,91,12,8,6.1,0.08,1,0,1014.4,0,81,0,0.378,0.225,0.291,0.375,8.4,17.6,11.3,8.1,994.9,9.2,0.22,306,301,18,14.7,9.8,670.776203757289,596.4191006124112,59.8037828258345,14.55332031904353,41.03412690488707,24.31470051315182,65.6852994868482,172.93963938680045,62.74305044811185,790.6825473602776,24.277748953169453,7.039779160876303,388.3279052426803,0,-25,-25,65.72225104683055,154.06066666666666,2024,"plant_3"
"Row14485_dup","2024-12-10 16:00:00+00:00",8.1,32,0,28,5,6.8,0.04,1,0,1015.9,0,81,0,0.383,0.225,0.293,0.379,9.5,17.5,11.3,8.5,996.4,9.9,0.23,340,337,14,14.7,6.9,12.862780322289453,10.368873124165583,2.3299925918994493,0.1639146062244231,77.51675998087798,-0.2706076286104841,90.27060762861048,238.5460707207692,2.4445082874276207,35.56459437592276,-0.4782123279186128,6.944555735638763,4.37375212517774,0,-25,-25,90.4782123279186,4.509,2024,"plant_3"
"Row14486_dup","2024-12-10 17:00:00+00:00",6.7,25,0,20,7,6.1,0.02,0,0,1016.5,0,85,0,0.383,0.225,0.293,0.378,8.6,17.5,11.3,8.6,996.9,8.5,0.17,310,281,11.2,12.8,5.7,0,0,0,0,90.5155004543459,-10.376338928691704,100.37633892869172,248.2198482921804,0,0,-10.376338928691704,6.925478974294189,0,0,-25,-25,100.37633892869172,0,2024,"plant_3"
